Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal),End Time of Year (hr),Type,Volume (gal)
4D2,225.0,6.832999999999999,SHWR,1.311,61.0445,5383.93,7.930000000000291,0.8146620826421773,1.0680219903438943,7.297794260019829,5384.043883333334,1.0,8.958063
4D6,225.0,6.837999999999999,SHWR,1.84,61.0445,5387.3,11.300000000000182,0.8146620826421773,1.4989782320616063,10.250013150837262,5387.413966666667,1.0,12.581919999999998
4D6,225.0,3.6060000000000003,SHWR,1.5830000000000002,61.0445,5388.82,12.819999999999709,0.8146620826421773,1.289610076822567,4.650333937022177,5388.880099999999,1.0,5.708298000000001
4D6,225.0,8.081,SHWR,1.893,61.0445,5392.48,16.479999999999563,0.8146620826421773,1.5421553224416418,12.462157160650907,5392.614683333333,1.0,15.297333
6D1,226.0,7.832999999999999,SHWR,2.0,61.0715,5406.29,6.289999999999964,0.8145692908202528,1.6291385816405055,12.761042509990078,5406.42055,1.0,15.665999999999999
6D1,226.0,7.584,SHWR,1.935,61.0715,5409.95,9.949999999999818,0.8145692908202528,1.576191577737189,11.953836925558841,5410.0764,1.0,14.67504
6D1,226.0,5.718999999999999,SHWR,1.8869999999999998,61.0715,5410.14,10.140000000000327,0.8145692908202528,1.5370922517778167,8.790630587917333,5410.235316666667,1.0,10.791752999999998
6D1,226.0,5.222,SHWR,2.0,61.0715,5413.38,13.38000000000011,0.8145692908202528,1.6291385816405055,8.50736167332672,5413.467033333333,1.0,10.444
6D1,226.0,13.055,SHWR,2.0,61.0715,5418.0,18.0,0.8145692908202528,1.6291385816405055,21.2684041833168,5418.217583333333,1.0,26.11
6D1,226.0,3.73,SHWR,1.662,61.0715,5420.3,20.300000000000182,0.8145692908202528,1.35381416134326,5.04972682181036,5420.362166666667,1.0,6.19926
2D0,226.0,3.9789999999999996,SHWR,2.0,61.0715,5421.08,21.079999999999927,0.8145692908202528,1.6291385816405055,6.482342416347571,5421.146316666666,1.0,7.957999999999999
1E8,227.0,8.908999999999999,SHWR,2.0,61.084500000000006,5437.22,13.220000000000255,0.8145245801300183,1.6290491602600365,14.513198968756663,5437.368483333334,2.0,17.817999999999998
2E7,228.0,8.827,SHWR,1.2930000000000001,61.1185,5455.6,7.600000000000364,0.8144075424774737,1.0530289524233736,9.295086563041119,5455.747116666667,1.0,11.413311000000002
1E1,228.0,16.245,SHWR,2.0,61.1185,5456.79,8.789999999999964,0.8144075424774737,1.6288150849549474,26.460101055093123,5457.06075,1.0,32.49
2E7,228.0,8.542,SHWR,1.229,61.1185,5465.01,17.01000000000022,0.8144075424774737,1.0009068697048153,8.549746481018532,5465.152366666667,1.0,10.498118
1E1,228.0,5.502000000000001,SHWR,1.611,61.1185,5469.79,21.789999999999964,0.8144075424774737,1.31201055093121,7.218682051223519,5469.8817,1.0,8.863722000000001
5D3,229.0,6.832999999999999,SHWR,1.218,61.163,5478.77,6.770000000000437,0.8142541374890875,0.9917615394617085,6.776706599141853,5478.883883333334,1.0,8.322593999999999
6D7,230.0,3.667,SHWR,2.0,61.2075,5502.21,6.210000000000036,0.8141004786912673,1.6282009573825347,5.970612910721754,5502.271116666667,2.0,7.334
6D7,230.0,5.0,SHWR,1.446,61.2075,5505.89,9.890000000000327,0.8141004786912673,1.1771892921875726,5.885946460937863,5505.973333333333,2.0,7.2299999999999995
6D7,230.0,8.667,SHWR,2.0,61.2075,5515.57,19.56999999999971,0.8141004786912673,1.6282009573825347,14.111617697634427,5515.7144499999995,2.0,17.334
2D6,231.0,6.837999999999999,SHWR,2.0,61.2415,5527.31,7.3100000000004,0.8139829050289722,1.6279658100579444,11.132030209176222,5527.423966666667,1.0,13.675999999999998
2D5,231.0,9.833,SHWR,1.411,61.2415,5529.06,9.0600000000004,0.8139829050289722,1.1485298789958798,11.293494300166486,5529.223883333334,1.0,13.874363
2D5,231.0,6.5,SHWR,2.0,61.2415,5530.68,10.680000000000291,0.8139829050289722,1.6279658100579444,10.58177776537664,5530.788333333334,1.0,13.0
4D1,232.0,15.833,SHWR,2.0,61.209,5550.41,6.4099999999998545,0.8140952947519101,1.6281905895038202,25.779141603613986,5550.673883333333,1.0,31.666
4D1,232.0,13.5,SHWR,2.0,61.209,5550.81,6.8100000000004,0.8140952947519101,1.6281905895038202,21.980572958301572,5551.035000000001,1.0,27.0
4D1,233.0,15.833,SHWR,2.0,61.173500000000004,5574.41,6.4099999999998545,0.8142179038206088,1.6284358076412175,25.783024142383397,5574.673883333333,1.0,31.666
4D1,233.0,13.5,SHWR,2.0,61.173500000000004,5574.81,6.8100000000004,0.8142179038206088,1.6284358076412175,21.983883403156437,5575.035000000001,1.0,27.0
1E9,234.0,6.287999999999999,SHWR,2.0,61.134499999999996,5608.02,16.020000000000437,0.8143524148109643,1.6287048296219286,10.241295968662687,5608.1248000000005,1.0,12.575999999999999
1E5,234.0,7.119,SHWR,2.0,61.134499999999996,5610.01,18.01000000000022,0.8143524148109643,1.6287048296219286,11.59474968207851,5610.128650000001,1.0,14.238
2E8,235.0,9.171,SHWR,2.0,61.165000000000006,5625.94,9.9399999999996,0.8142472369276493,1.6284944738552987,14.934922819726943,5626.09285,1.0,18.342
1E9,235.0,6.287999999999999,SHWR,2.0,61.165000000000006,5632.02,16.020000000000437,0.8142472369276493,1.6284944738552987,10.239973251602118,5632.1248000000005,1.0,12.575999999999999
2E8,235.0,4.585,SHWR,2.0,61.165000000000006,5634.28,18.279999999999745,0.8142472369276493,1.6284944738552987,7.466647162626544,5634.3564166666665,1.0,9.17
2E8,235.0,6.157,SHWR,2.0,61.165000000000006,5637.28,21.279999999999745,0.8142472369276493,1.6284944738552987,10.026640475527074,5637.382616666667,1.0,12.314
4D6,236.0,7.211,SHWR,1.88,61.203,5647.29,7.289999999999964,0.8141160287748387,1.5305381340966966,11.03671048497128,5647.410183333333,1.0,13.55668
4D6,236.0,6.837999999999999,SHWR,1.84,61.203,5651.3,11.300000000000182,0.8141160287748387,1.4979734929457031,10.243142744762716,5651.413966666667,1.0,12.581919999999998
5D4,236.0,7.335,SHWR,2.0,61.203,5651.63,11.63000000000011,0.8141160287748387,1.6282320575496774,11.943082142126883,5651.7522500000005,1.0,14.67
4D6,236.0,3.6060000000000003,SHWR,1.5830000000000002,61.203,5652.82,12.819999999999709,0.8141160287748387,1.2887456735505698,4.647216898823355,5652.880099999999,1.0,5.708298000000001
4D6,236.0,8.081,SHWR,1.893,61.203,5656.48,16.479999999999563,0.8141160287748387,1.5411216424707697,12.45380399280629,5656.614683333333,1.0,15.297333
5D4,236.0,5.968,SHWR,1.2590000000000001,61.203,5659.03,19.029999999999745,0.8141160287748387,1.024972080227522,6.117033374797851,5659.129466666666,1.0,7.513712000000001
2D6,237.0,6.837999999999999,SHWR,2.0,61.188500000000005,5671.31,7.3100000000004,0.8141661169080958,1.6283322338161916,11.134535814835116,5671.423966666667,1.0,13.675999999999998
4D2,237.0,6.832999999999999,SHWR,1.311,61.188500000000005,5671.93,7.930000000000291,0.8141661169080958,1.0673717792665136,7.293351367728087,5672.043883333334,1.0,8.958063
5D1,238.0,3.6000000000240107,SHWR,2.0,61.223,5694.94,6.9399999999996,0.8140468973724827,1.6280937947449654,5.861137661120967,5695.0,4.0,7.200000000048021
5D1,238.0,0.2329999999710708,SHWR,1.851,61.223,5695.0,7.0,0.8140468973724827,1.5068008070364656,0.3510845879959059,5695.003883333333,4.0,0.43128299994645203
5D1,238.0,23.434000000015658,SHWR,1.851,61.223,5695.003883333333,7.003883333332851,0.8140468973724827,1.5068008070364656,35.310370112116125,5695.39445,4.0,43.37633400002898
4D3,238.0,3.406,SHWR,1.405,61.223,5700.56,12.5600000000004,0.8140468973724827,1.1437358908083382,3.8955644440932,5700.616766666667,1.0,4.78543
5D1,238.0,0.6000000000130967,SHWR,1.643,61.223,5703.53,15.529999999999745,0.8140468973724827,1.3374790523829891,0.80248743144731,5703.54,3.0,0.9858000000215179
5D1,238.0,12.49999999998181,SHWRSHWR,3.048,61.223,5703.54,15.539999999999964,0.8140468973724827,2.4812149431913273,31.015186789846457,5703.748333333333,3.0,38.09999999994456
5D1,238.0,0.5670000000282016,SHWR,1.643,61.223,5703.748333333333,15.748333333332994,0.8140468973724827,1.3374790523829891,0.7583506227388739,5703.7577833333335,3.0,0.9315810000463353
4D3,238.0,1.965,SHWR,1.8880000000000001,61.223,5708.61,20.609999999999673,0.8140468973724827,1.5369205422392473,3.020048865500121,5708.64275,1.0,3.7099200000000003
2D4,239.0,4.476,SHWR,2.0,61.2365,5720.47,8.470000000000255,0.814000204599775,1.62800040919955,7.2869298315771855,5720.5446,1.0,8.952
4D4,240.0,9.04,SHWR,2.0,61.257000000000005,5743.6,7.600000000000364,0.8139292559030943,1.6278585118061886,14.715840946727944,5743.750666666667,1.0,18.08
4D8,240.0,12.052999999999999,SHWR,1.585,61.257000000000005,5744.25,8.25,0.8139292559030943,1.2900778706064044,15.549308574418992,5744.450883333333,1.0,19.104004999999997
4D4,240.0,5.632999999999999,SHWR,2.0,61.257000000000005,5755.46,19.460000000000036,0.8139292559030943,1.6278585118061886,9.16972699700426,5755.553883333333,1.0,11.265999999999998
4D8,240.0,11.005,SHWR,1.614,61.257000000000005,5756.8,20.800000000000182,0.8139292559030943,1.3136818190275943,14.457068418398675,5756.983416666667,1.0,17.76207
4D8,240.0,8.516,SHWR,1.575,61.257000000000005,5757.73,21.729999999999563,0.8139292559030943,1.2819385780473735,10.916988930651433,5757.871933333333,1.0,13.4127
2E9,241.0,8.984,SHWR,1.561,61.23950000000001,5776.29,16.289999999999964,0.8139898252434408,1.270638117205011,11.415412844969818,5776.439733333334,1.0,14.024023999999999
2E9,241.0,7.59,SHWR,2.0,61.23950000000001,5777.61,17.609999999999673,0.8139898252434408,1.6279796504868815,12.35636554719543,5777.7365,1.0,15.18
3E6,241.0,10.088,SHWR,2.0,61.23950000000001,5778.18,18.18000000000029,0.8139898252434408,1.6279796504868815,16.423058714111658,5778.348133333334,1.0,20.176
3E6,241.0,7.86,SHWR,1.7109999999999999,61.23950000000001,5779.44,19.4399999999996,0.8139898252434408,1.392736590991527,10.946909605193403,5779.571,1.0,13.448459999999999
1E1,242.0,16.245,SHWR,2.0,61.228500000000004,5792.79,8.789999999999964,0.8140278772212045,1.628055754442409,26.447765730916935,5793.06075,1.0,32.49
1E1,242.0,5.502000000000001,SHWR,1.611,61.228500000000004,5805.79,21.789999999999964,0.8140278772212045,1.3113989102033605,7.21531680393889,5805.8817,1.0,8.863722000000001
6D2,243.0,4.833,SHWR,2.0,61.22500000000001,5815.6,7.600000000000364,0.8140399814039981,1.6280799628079963,7.868510460251047,5815.68055,1.0,9.666
2D7,243.0,5.502000000000001,SHWR,1.2329999999999999,61.22500000000001,5816.91,8.909999999999854,0.8140399814039981,1.0037112970711295,5.522419556485355,5817.0017,1.0,6.783966
2D7,243.0,8.123,SHWR,1.237,61.22500000000001,5822.3,14.300000000000182,0.8140399814039981,1.0069674569967457,8.179596653184564,5822.435383333333,1.0,10.048151
2D7,243.0,3.668,SHWR,1.881,61.22500000000001,5824.93,16.93000000000029,0.8140399814039981,1.5312092050209205,5.616475364016737,5824.991133333334,1.0,6.899508
4D5,244.0,5.595,SHWR,2.0,61.2175,5838.9,6.899999999999636,0.8140659136336169,1.6281318272672338,9.109397573560173,5838.9932499999995,1.0,11.19
4D5,244.0,6.341,SHWR,1.38,61.2175,5839.18,7.180000000000291,0.8140659136336169,1.1234109608143912,7.123548902524055,5839.2856833333335,1.0,8.75058
2D4,244.0,4.476,SHWR,2.0,61.2175,5840.47,8.470000000000255,0.8140659136336169,1.6281318272672338,7.287518058848138,5840.5446,1.0,8.952
6D8,245.0,4.337,SHWR,1.995,61.329499999999996,5861.02,5.020000000000437,0.8136779049943638,1.6232874204637557,7.040197542551308,5861.092283333333,2.0,8.652315
6D8,245.0,15.489,SHWR,1.361,61.329499999999996,5867.79,11.789999999999964,0.8136779049943638,1.1074156286973291,17.15276067289293,5868.04815,2.0,21.080529000000002
6D8,245.0,10.378,SHWR,1.571,61.329499999999996,5874.38,18.38000000000011,0.8136779049943638,1.2782879887461454,13.266072747207497,5874.552966666667,2.0,16.303838
6D8,245.0,11.307,SHWR,1.297,61.329499999999996,5875.72,19.720000000000255,0.8136779049943638,1.0553402427776897,11.932732125087337,5875.90845,2.0,14.665179
6D8,245.0,7.9,SHWR,1.48,61.329499999999996,5877.78,21.779999999999745,0.8136779049943638,1.2042432993916583,9.5135220651941,5877.911666666667,2.0,11.692
2D8,246.0,5.47,SHWR,1.443,61.473,5886.42,6.420000000000073,0.8131783959497076,1.1734164253554282,6.418587846694192,5886.511166666667,1.0,7.89321
4D4,246.0,9.04,SHWR,2.0,61.473,5887.6,7.600000000000364,0.8131783959497076,1.6263567918994153,14.702265398770713,5887.750666666667,1.0,18.08
2D8,246.0,3.8539999999999996,SHWR,2.0,61.473,5891.12,11.11999999999989,0.8131783959497076,1.6263567918994153,6.267979075980346,5891.184233333333,1.0,7.707999999999999
4D4,246.0,5.632999999999999,SHWR,2.0,61.473,5899.46,19.460000000000036,0.8131783959497076,1.6263567918994153,9.161267808769406,5899.553883333333,1.0,11.265999999999998
2D8,246.0,7.957000000000001,SHWR,1.474,61.473,5900.58,20.579999999999927,0.8131783959497076,1.1986249556298691,9.53745877194687,5900.712616666667,1.0,11.728618
2D3,247.0,2.705,SHWR,1.746,61.4765,5910.21,6.210000000000036,0.8131661793417845,1.4197881491307558,3.8405269433986944,5910.2550833333335,1.0,4.72293
2D3,247.0,4.129,SHWR,2.0,61.4765,5911.27,7.270000000000437,0.8131661793417845,1.626332358683569,6.7151263090044555,5911.338816666667,1.0,8.258
4D3,247.0,3.406,SHWR,1.405,61.4765,5916.56,12.5600000000004,0.8131661793417845,1.1424984819752073,3.8913498296075564,5916.616766666667,1.0,4.78543
4D3,247.0,1.965,SHWR,1.8880000000000001,61.4765,5924.61,20.609999999999673,0.8131661793417845,1.5352577465972892,3.0167814720636734,5924.64275,1.0,3.7099200000000003
2E6,248.0,21.355999999999998,SHWR,1.3630000000000002,61.4415,5934.78,6.779999999999745,0.8132882735700215,1.1085119168759394,23.67338049680256,5935.135933333333,1.0,29.108228
1E7,248.0,7.513999999999999,SHWR,1.526,61.4415,5939.11,11.109999999999673,0.8132882735700215,1.241077905467853,9.325459381685446,5939.235233333333,1.0,11.466363999999999
2E6,248.0,7.546,SHWR,1.3319999999999999,61.4415,5946.46,18.460000000000036,0.8132882735700215,1.0832999803952685,8.174581652062697,5946.585766666667,1.0,10.051271999999999
1E5,249.0,7.119,SHWR,2.0,61.414,5970.01,18.01000000000022,0.8133840928600754,1.6267681857201508,11.580962714141753,5970.128650000001,1.0,14.238
1H5,250.0,6.691,SHWR,2.0,61.3755,5982.83,6.829999999999927,0.8135180747606038,1.6270361495212076,10.8864988764464,5982.941516666667,1.0,13.382
1H1,250.0,8.516,SHWR,1.794,61.3755,5996.41,20.409999999999854,0.8135180747606038,1.4594514261205231,12.428688344842374,5996.551933333333,1.0,15.277704
6D9,251.0,13.0,SHWR,2.0,61.3055,6006.53,6.529999999999745,0.8137611859687678,1.6275223719375356,21.157790835187964,6006.746666666666,1.0,26.0
2D4,251.0,4.476,SHWR,2.0,61.3055,6008.47,8.470000000000255,0.8137611859687678,1.6275223719375356,7.2847901367924095,6008.5446,1.0,8.952
6D9,251.0,4.167,SHWR,1.9340000000000002,61.3055,6012.47,12.470000000000255,0.8137611859687678,1.5738141336635971,6.558083494976209,6012.53945,1.0,8.058978
6D9,251.0,9.667,SHWR,1.355,61.3055,6014.59,14.590000000000146,0.8137611859687678,1.1026464069876802,10.659282816349904,6014.751116666667,1.0,13.098785
6D9,251.0,7.167000000000001,SHWR,1.8869999999999998,61.3055,6023.24,23.23999999999978,0.8137611859687678,1.5355673579230646,11.005411254234605,6023.35945,1.0,13.524129
2D0,252.0,3.9789999999999996,SHWR,2.0,61.295500000000004,6045.08,21.079999999999927,0.8137958644061485,1.627591728812297,6.476187488944129,6045.146316666666,1.0,7.957999999999999
4D5,253.0,5.595,SHWR,2.0,61.324,6054.9,6.899999999999636,0.8136969967955884,1.6273939935911768,9.105269394142633,6054.9932499999995,1.0,11.19
4D5,253.0,6.341,SHWR,1.38,61.324,6055.18,7.180000000000291,0.8136969967955884,1.1229018555779118,7.120320666219539,6055.2856833333335,1.0,8.75058
2D1,253.0,5.5760000000000005,SHWR,2.0,61.324,6056.14,8.140000000000327,0.8136969967955884,1.6273939935911768,9.074348908264403,6056.232933333334,1.0,11.152000000000001
2D1,253.0,10.378,SHWR,1.916,61.324,6056.4,8.399999999999636,0.8136969967955884,1.5590434458603473,16.179752881138683,6056.572966666667,1.0,19.884248
4D2,254.0,6.832999999999999,SHWR,1.311,61.3665,6079.93,7.930000000000291,0.8135493674662291,1.0665632207482263,7.287826487372629,6080.043883333334,1.0,8.958063
4D9,254.0,11.005,SHWR,1.464,61.3665,6081.86,9.859999999999673,0.8135493674662291,1.1910362739705593,13.107354195046007,6082.043416666666,1.0,16.11132
4D9,254.0,13.100999999999999,SHWR,2.0,61.3665,6090.84,18.840000000000146,0.8135493674662291,1.6270987349324582,21.316620526350132,6091.05835,1.0,26.201999999999998
4D9,254.0,4.8469999999999995,SHWR,2.0,61.3665,6091.41,19.409999999999854,0.8135493674662291,1.6270987349324582,7.886547568217624,6091.490783333334,1.0,9.693999999999999
4D9,254.0,3.668,SHWR,2.0,61.3665,6092.6,20.600000000000364,0.8135493674662291,1.6270987349324582,5.968198159732257,6092.661133333334,1.0,7.336
4D9,254.0,2.62,SHWR,2.0,61.3665,6092.79,20.789999999999964,0.8135493674662291,1.6270987349324582,4.262998685523041,6092.833666666666,1.0,5.24
2E9,255.0,8.984,SHWR,1.561,61.3455,6112.29,16.289999999999964,0.8136223429535268,1.2700644773504552,11.41025926451649,6112.439733333334,1.0,14.024023999999999
2E9,255.0,7.59,SHWR,2.0,61.3455,6113.61,17.609999999999673,0.8136223429535268,1.6272446859070535,12.350787166034536,6113.7365,1.0,15.18
6D4,257.0,3.013,SHWR,2.0,61.2385,6149.25,5.25,0.8139932851575942,1.6279865703151883,4.905123536359662,6149.3002166666665,1.0,6.026
6D4,257.0,11.005,SHWR,2.0,61.2385,6149.65,5.649999999999636,0.8139932851575942,1.6279865703151883,17.91599220631865,6149.833416666666,1.0,22.01
6D4,257.0,9.957,SHWR,2.0,61.2385,6163.47,19.470000000000255,0.8139932851575942,1.6279865703151883,16.209862280628332,6163.63595,1.0,19.914
4D7,258.0,3.275,SHWR,2.0,61.2355,6174.5,6.5,0.8140036641278167,1.6280073282556333,5.331724000037199,6174.5545833333335,1.0,6.55
6D5,258.0,6.97,SHWR,1.4409999999999998,61.2355,6175.52,7.520000000000437,0.8140036641278167,1.1729792800081837,8.175665581657041,6175.636166666667,1.0,10.043769999999999
6D5,258.0,3.717,SHWR,2.0,61.2355,6177.1,9.100000000000364,0.8140036641278167,1.6280073282556333,6.051303239126189,6177.161950000001,1.0,7.434
6D5,258.0,1.859,SHWR,2.0,61.2355,6177.31,9.3100000000004,0.8140036641278167,1.6280073282556333,3.0264656232272222,6177.3409833333335,1.0,3.718
6D5,258.0,4.799999999995634,SHWR,2.0,61.2355,6188.55,20.550000000000182,0.8140036641278167,1.6280073282556333,7.814435175619932,6188.63,4.0,9.599999999991269
4D7,258.0,0.6210000000282889,SHWR,1.632,61.2355,6188.63,20.63000000000011,0.8140036641278167,1.3284539798565966,0.824969921528527,6188.640350000001,4.0,1.0134720000461674
4D7,258.0,6.714999999949214,SHWR,1.632,61.2355,6188.640350000001,20.64035000000058,0.8140036641278167,1.3284539798565966,8.92056847466958,6188.752266666666,4.0,10.958879999917116
4D7,258.0,7.205,SHWR,1.81,61.2355,6188.63,20.63000000000011,0.8140036641278167,1.4733466320713482,10.615462484074063,6188.750083333333,1.0,13.04105
6D7,259.0,3.667,SHWR,2.0,61.2675,6198.21,6.210000000000036,0.8138928953612804,1.6277857907225608,5.96909049457963,6198.271116666667,1.0,7.334
4D8,259.0,12.052999999999999,SHWR,1.585,61.2675,6200.25,8.25,0.8138928953612804,1.2900202391476294,15.548613942446377,6200.450883333333,1.0,19.104004999999997
6D7,259.0,5.0,SHWR,1.446,61.2675,6201.89,9.890000000000327,0.8138928953612804,1.1768891266924115,5.884445633462057,6201.973333333333,1.0,7.2299999999999995
6D7,259.0,8.667,SHWR,2.0,61.2675,6211.57,19.56999999999971,0.8138928953612804,1.6277857907225608,14.108019448192435,6211.7144499999995,1.0,17.334
4D8,259.0,11.005,SHWR,1.614,61.2675,6212.8,20.800000000000182,0.8138928953612804,1.3136231331131067,14.456422579909741,6212.983416666667,1.0,17.76207
4D8,259.0,8.516,SHWR,1.575,61.2675,6213.73,21.729999999999563,0.8138928953612804,1.2818813101940165,10.916501237612245,6213.871933333333,1.0,13.4127
2D6,260.0,6.837999999999999,SHWR,2.0,61.2475,6223.31,7.3100000000004,0.8139621412957537,1.6279242825915075,11.131746244360727,6223.423966666667,1.0,13.675999999999998
2D5,260.0,9.833,SHWR,1.411,61.2475,6225.06,9.0600000000004,0.8139621412957537,1.1485005813683085,11.293206216594577,6225.223883333334,1.0,13.874363
2D5,260.0,6.5,SHWR,2.0,61.2475,6226.68,10.680000000000291,0.8139621412957537,1.6279242825915075,10.581507836844798,6226.788333333334,1.0,13.0
